datetime_start,container_number,set_point,invoice_to,datetime_end,hours,status,plugin_price,electricity_price,no_shifting,generator,shifting_price,total_price
2024-01-03T16:55:00.000000,MMAU1082543,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-03T16:55:00.000000,MMAU1128460,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-03T16:55:00.000000,MNBU3645352,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-03T16:55:00.000000,MNBU3656948,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-03T16:55:00.000000,MNBU4208001,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-03T16:55:00.000000,SUDU6078561,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-03T16:55:00.000000,MNBU4292970,-25,MAERSKLINE,2024-01-04T10:00:00.000000,17.083333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T10:30:00.000000,MNBU4292970,-25,MAERSKLINE,2024-01-05T10:05:00.000000,23.583333333333332,PASSED,25.0,70.0,false,K3,0.0,95.0
2024-01-04T15:30:00.000000,MMAU1165376,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,MMAU1188052,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,MNBU0551624,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,MNBU0642642,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,MWCU5313106,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,MWCU6965182,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,SUDU6082828,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T15:30:00.000000,SUDU8169064,-35,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,PASSED,25.0,110.0,true,K3,35.0,170.0
2024-01-04T15:30:00.000000,TEMU9756191,-25,MAERSKLINE,2024-01-05T10:05:00.000000,18.583333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-04T16:50:00.000000,CGMU5110488,-35,CMA CGM,2024-01-05T09:49:00.000000,16.983333333333334,PASSED,25.0,110.0,true,K7,35.0,170.0
2024-01-04T16:50:00.000000,CGMU5529936,-35,CMA CGM,2024-01-05T09:49:00.000000,16.983333333333334,PASSED,25.0,110.0,true,K7,35.0,170.0
2024-01-04T16:50:00.000000,TEMU9844245,-35,CMA CGM,2024-01-05T09:49:00.000000,16.983333333333334,PASSED,25.0,110.0,true,K7,35.0,170.0
2024-01-04T16:50:00.000000,TLLU1032400,-35,CMA CGM,2024-01-05T09:49:00.000000,16.983333333333334,PASSED,25.0,110.0,true,K7,35.0,170.0
2024-01-05T10:45:00.000000,CGMU5558214,-35,CMA CGM,2024-01-05T14:16:00.000000,3.5166666666666666,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T11:38:00.000000,CGMU5121923,-35,CMA CGM,2024-01-05T14:16:00.000000,2.6333333333333333,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T12:58:00.000000,CGMU5563226,-35,CMA CGM,2024-01-05T14:16:00.000000,1.3,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T13:00:00.000000,CGMU5547586,-35,CMA CGM,2024-01-05T14:16:00.000000,1.2666666666666666,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T15:00:00.000000,CGMU5522994,-35,CMA CGM,2024-01-05T16:00:00.000000,1.0,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T15:00:00.000000,SZLU9806160,-35,CMA CGM,2024-01-05T16:00:00.000000,1.0,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T15:00:00.000000,SZLU9839879,-35,CMA CGM,2024-01-06T09:45:00.000000,18.75,FAILED,25.0,110.0,true,K3,35.0,170.0
2024-01-05T16:00:00.000000,CGMU5565321,-35,CMA CGM,2024-01-05T16:45:00.000000,0.75,PASSED,25.0,55.0,true,K3,35.0,115.0
2024-01-05T16:20:00.000000,CGMU5571617,-35,CMA CGM,2024-01-06T09:45:00.000000,17.416666666666668,PASSED,25.0,110.0,true,K3,35.0,170.0
2024-01-05T16:35:00.000000,MMAU1389972,-25,MAERSKLINE,2024-01-06T09:30:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-05T16:35:00.000000,MNBU4201413,-25,MAERSKLINE,2024-01-06T09:30:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-05T16:35:00.000000,SUDU9312035,-25,MAERSKLINE,2024-01-06T09:30:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-05T16:35:00.000000,MMAU1062892,-25,MAERSKLINE,2024-01-06T09:30:00.000000,16.916666666666668,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-05T16:59:00.000000,CGMU5118447,-35,CMA CGM,2024-01-06T09:45:00.000000,16.766666666666666,PASSED,25.0,110.0,true,K3,35.0,170.0
2024-01-06T16:40:00.000000,TLLU1214908,-25,MAERSKLINE,2024-01-07T09:00:00.000000,16.333333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-06T16:40:00.000000,MMAU1062892,-25,MAERSKLINE,2024-01-07T09:00:00.000000,16.333333333333332,FAILED,25.0,70.0,false,K3,0.0,95.0
2024-01-06T16:40:00.000000,MNBU3493265,-25,MAERSKLINE,2024-01-07T09:00:00.000000,16.333333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-06T16:40:00.000000,SUDU6226273,-25,MAERSKLINE,2024-01-07T09:00:00.000000,16.333333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T08:45:00.000000,MNBU0438053,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU3028155,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU3239461,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU3770544,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU3882816,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU4127194,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU4127260,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU4224168,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU9008515,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU9034181,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MWCU5279402,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,SUDU6105369,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,SUDU8132379,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,TLLU1215479,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-08T08:45:00.000000,MNBU3493265,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,FAILED,25.0,35.0,false,K4,0.0,60.0
2024-01-08T08:45:00.000000,SUDU6226273,-25,MAERSKLINE,2024-01-08T13:00:00.000000,4.25,FAILED,25.0,35.0,false,K4,0.0,60.0
2024-01-08T16:25:00.000000,MMAU1044008,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T16:25:00.000000,MNBU0137018,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T16:25:00.000000,MNBU0424110,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T16:25:00.000000,MNBU3764069,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T16:25:00.000000,MNBU9084346,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T16:25:00.000000,SUDU6175978,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-08T16:25:00.000000,SUDU6272561,-25,MAERSKLINE,2024-01-09T09:20:00.000000,16.916666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,MMAU1062948,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,MMAU1173469,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,MMAU1345742,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,MNBU0635514,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,MNBU3516910,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,SUDU6134984,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,SUDU6141725,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,SUDU6178410,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,SUDU8135911,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-09T16:40:00.000000,SUDU8242885,-25,MAERSKLINE,2024-01-10T08:45:00.000000,16.083333333333332,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MMAU1343713,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU0342199,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU0485440,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU3007912,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU3099539,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU3249855,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU3667011,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU3730449,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU3809076,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MNBU4393379,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,MWCU6949453,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,SUDU6064737,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-10T15:35:00.000000,SUDU8016682,-25,MAERSKLINE,2024-01-11T09:15:00.000000,17.666666666666668,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MMAU1106054,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MMAU1139401,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MMAU1441664,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MNBU0182700,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MNBU0264922,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MNBU0399126,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MNBU3434004,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MNBU3469839,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,MWCU5252931,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,PASSED,25.0,70.0,true,K3,35.0,130.0
2024-01-11T15:45:00.000000,SUDU6049692,-25,MAERSKLINE,2024-01-12T08:39:00.000000,16.9,FAILED,25.0,70.0,true,K3,35.0,130.0
2024-01-13T15:55:00.000000,MMAU1045719,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU0107179,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3107660,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3123091,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3323720,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3717811,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3826896,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3830284,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3961303,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU3979088,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU4090475,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,MNBU4203139,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-13T15:55:00.000000,SUDU6183870,-25,MAERSKLINE,2024-01-14T10:15:00.000000,18.333333333333332,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MMAU1275563,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU0327825,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU0584150,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU3239409,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU3501838,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU3698373,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU3731342,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MSWU0043360,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,PONU4520156,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MMAU1024721,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU0240073,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU3212579,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-14T15:37:00.000000,MNBU4018362,-25,MAERSKLINE,2024-01-15T09:30:00.000000,17.883333333333333,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T08:45:00.000000,MMAU1242364,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU0049724,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU0302405,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU0403587,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU0421873,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU3363657,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU3670191,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU3907494,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU4178524,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,SUDU6045228,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,SUDU6228790,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,SUDU8142628,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,TLLU1166040,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,TLLU1173497,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,TLLU1198350,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MMAU1091695,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MMAU1235344,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU3005381,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,MNBU3712110,-25,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-15T08:45:00.000000,SUDU8180206,-35,MAERSKLINE,2024-01-15T12:15:00.000000,3.5,FAILED,25.0,55.0,true,K4,35.0,115.0
2024-01-15T16:15:00.000000,MMAU1024721,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,false,K6,0.0,95.0
2024-01-15T16:15:00.000000,MNBU0412629,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU0580366,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU3121479,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU3132560,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU3816434,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU4344728,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU9055836,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MWCU5323070,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MMAU1091695,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,false,K6,0.0,95.0
2024-01-15T16:15:00.000000,MMAU1235344,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,70.0,false,K6,0.0,95.0
2024-01-15T16:15:00.000000,MNBU0240073,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,PASSED,25.0,70.0,false,K6,0.0,95.0
2024-01-15T16:15:00.000000,MNBU3035112,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU3326720,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,MNBU3712110,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,70.0,false,K6,0.0,95.0
2024-01-15T16:15:00.000000,MNBU9026099,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,SUDU6172773,-25,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,70.0,true,K6,35.0,130.0
2024-01-15T16:15:00.000000,SUDU8180206,-35,MAERSKLINE,2024-01-16T09:21:00.000000,17.1,FAILED,25.0,110.0,false,K6,0.0,135.0
2024-01-17T08:45:00.000000,MMAU1013692,-25,MAERSKLINE,2024-01-17T12:49:00.000000,4.066666666666666,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-17T08:45:00.000000,MMAU1057176,-25,MAERSKLINE,2024-01-17T12:49:00.000000,4.066666666666666,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-17T08:45:00.000000,MMAU1098299,-25,MAERSKLINE,2024-01-17T12:49:00.000000,4.066666666666666,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-17T08:45:00.000000,MMAU1100457,-25,MAERSKLINE,2024-01-17T12:49:00.000000,4.066666666666666,FAILED,25.0,35.0,true,K4,35.0,95.0
2024-01-17T08:45:00.000000,MMAU1186846,-25,MAERSKLINE,2024-01-17T12:49:00.000000,4.066666666666666,PASSED,25.0,35.0,true,K4,35.0,95.0
2024-01-17T08:45:00.000000,MNBU0086395,-25,MAERSKLINE,2024-01-17T12:49:00.000000,4.066666666666666,PASSED,25.0,35.0,true,K4,35.0,95.0
